Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-01-08 20:30:00,0.458,0.710,3.974,7.174,92.43,28.750
2019-01-08 21:00:00,0.468,0.760,3.936,7.026,95.43,28.700
2019-01-08 21:30:00,0.506,0.960,4.070,6.613,101.43,28.700
2019-01-08 22:00:00,0.528,0.840,3.621,6.552,98.43,28.700
2019-01-08 22:30:00,0.535,1.050,3.572,3.660,315.43,28.650
2019-01-08 23:00:00,0.524,0.880,3.713,3.693,319.43,28.600
2019-01-08 23:30:00,0.496,0.870,3.629,3.682,324.43,28.600
2019-01-09 00:00:00,0.487,1.060,3.588,3.610,327.43,28.650
2019-01-09 00:30:00,0.456,0.760,3.549,3.763,350.43,28.650
2019-01-09 01:00:00,0.472,1.040,3.827,3.802,344.43,28.850
2019-01-09 01:30:00,0.503,0.880,3.602,4.121,337.43,28.800
2019-01-09 02:00:00,0.467,0.730,3.364,6.389,345.43,28.800
2019-01-09 02:30:00,0.469,0.800,3.524,4.036,338.43,28.900
2019-01-09 03:00:00,0.487,0.880,3.478,4.284,344.43,28.800
2019-01-09 03:30:00,0.476,0.730,3.540,4.034,355.43,28.750
2019-01-09 04:00:00,0.425,0.740,3.649,5.796,350.43,28.700
2019-01-09 04:30:00,0.388,0.720,3.677,4.288,12.43,28.650
2019-01-09 05:00:00,0.353,0.640,3.677,4.180,25.43,28.600
2019-01-09 05:30:00,0.381,0.650,3.773,4.303,358.43,28.550
2019-01-09 06:00:00,0.410,0.690,3.219,4.598,355.43,28.500
2019-01-09 06:30:00,0.391,0.670,3.270,4.529,5.43,28.400
2019-01-09 07:00:00,0.415,0.710,3.393,4.593,337.43,28.450
2019-01-09 07:30:00,0.418,0.700,3.325,4.696,334.43,28.400
2019-01-09 08:00:00,0.390,0.620,3.548,4.603,334.43,28.450
2019-01-09 08:30:00,0.391,0.600,3.903,4.476,330.43,28.450
2019-01-09 09:00:00,0.382,0.610,3.946,4.696,341.43,28.400
2019-01-09 09:30:00,0.376,0.780,4.037,4.429,336.43,28.650
2019-01-09 10:00:00,0.348,0.660,4.054,4.119,351.43,28.850
2019-01-09 10:30:00,0.340,0.680,4.147,4.541,347.43,29.500
2019-01-09 11:00:00,0.347,0.610,3.984,4.715,338.43,29.600
2019-01-09 11:30:00,0.316,0.650,3.467,7.558,99.43,29.100
2019-01-09 12:00:00,0.309,0.540,3.229,4.381,101.43,29.000
2019-01-09 12:30:00,0.288,0.510,3.606,4.227,5.43,28.850
2019-01-09 13:00:00,0.266,0.510,4.024,4.405,8.43,29.050
2019-01-09 13:30:00,0.260,0.430,4.105,4.388,28.43,29.550
2019-01-09 14:00:00,0.235,0.390,4.360,8.938,19.43,29.700
2019-01-09 14:30:00,0.255,0.460,3.332,9.733,90.43,29.550
2019-01-09 15:00:00,0.267,0.520,3.024,9.403,43.43,29.450
2019-01-09 15:30:00,0.276,0.470,2.926,2.181,1.43,29.400
2019-01-09 16:00:00,0.284,0.520,2.834,2.289,14.43,29.400
2019-01-09 16:30:00,0.318,0.560,2.787,2.394,12.43,29.450
2019-01-09 17:00:00,0.357,0.580,2.797,2.680,29.43,29.400
2019-01-09 17:30:00,0.403,0.830,2.863,2.751,33.43,29.300
2019-01-09 18:00:00,0.426,0.720,2.939,3.150,29.43,29.300
2019-01-09 18:30:00,0.444,0.790,2.991,3.006,19.43,29.400
2019-01-09 19:00:00,0.459,0.860,3.085,3.048,22.43,29.350
2019-01-09 19:30:00,0.459,0.810,3.153,3.152,15.43,29.300
2019-01-09 20:00:00,0.423,0.760,3.179,3.532,21.43,29.350
2019-01-09 20:30:00,0.411,0.680,3.219,3.265,19.43,29.350
2019-01-09 21:00:00,0.400,0.810,3.191,3.539,33.43,29.250
2019-01-09 21:30:00,0.401,0.690,3.180,3.417,22.43,29.100
2019-01-09 22:00:00,0.381,0.760,3.232,3.354,18.43,29.050
2019-01-09 22:30:00,0.368,0.610,3.341,3.262,23.43,29.050
2019-01-09 23:00:00,0.366,0.860,3.379,3.369,22.43,29.050
2019-01-09 23:30:00,0.355,0.800,3.385,3.246,25.43,29.000
2019-01-10 00:00:00,0.316,0.560,3.358,3.249,30.43,29.000
2019-01-10 00:30:00,0.354,0.550,2.896,3.189,25.43,29.100
2019-01-10 01:00:00,0.389,0.650,2.909,3.306,22.43,29.200
2019-01-10 01:30:00,0.450,0.740,2.947,2.950,30.43,29.200
2019-01-10 02:00:00,0.454,0.770,3.018,3.363,14.43,29.200
2019-01-10 02:30:00,0.410,0.770,2.999,3.349,23.43,29.150
2019-01-10 03:00:00,0.405,0.780,3.106,3.258,21.43,28.900
2019-01-10 03:30:00,0.386,0.750,3.161,3.284,18.43,29.050
2019-01-10 04:00:00,0.358,0.720,3.227,3.238,28.43,29.050
2019-01-10 04:30:00,0.347,0.660,3.205,3.409,30.43,29.050
2019-01-10 05:00:00,0.355,0.720,3.232,3.475,37.43,29.050
2019-01-10 05:30:00,0.424,0.790,3.226,3.815,33.43,29.050
2019-01-10 06:00:00,0.611,1.230,3.537,4.298,46.43,29.100
2019-01-10 06:30:00,0.771,1.290,3.573,4.220,84.43,29.100
2019-01-10 07:00:00,0.748,1.340,3.542,4.376,90.43,29.050
2019-01-10 07:30:00,0.669,1.200,3.544,4.123,80.43,29.050
2019-01-10 08:00:00,0.689,1.370,3.473,3.747,78.43,29.050
2019-01-10 08:30:00,0.600,1.040,3.317,4.200,73.43,29.000
2019-01-10 09:00:00,0.594,1.070,3.360,3.909,71.43,28.900
2019-01-10 09:30:00,0.548,0.940,3.332,4.015,74.43,28.900
2019-01-10 10:00:00,0.567,0.880,3.246,4.169,75.43,29.100
2019-01-10 10:30:00,0.592,1.050,3.416,4.102,82.43,29.100
2019-01-10 11:00:00,0.589,1.030,3.480,4.516,81.43,29.000
2019-01-10 11:30:00,0.547,0.990,3.502,4.233,87.43,29.000
2019-01-10 12:00:00,0.574,0.920,3.662,4.428,81.43,28.500
2019-01-10 12:30:00,0.554,0.950,3.798,4.303,87.43,28.650
2019-01-10 13:00:00,0.523,1.040,3.473,4.654,95.43,28.850
2019-01-10 13:30:00,0.578,0.980,3.337,3.877,88.43,29.000
2019-01-10 14:00:00,0.660,1.190,3.372,3.301,91.43,28.950
2019-01-10 14:30:00,0.678,1.180,3.311,4.129,116.43,28.900
2019-01-10 15:00:00,0.689,1.190,3.449,4.303,87.43,28.900
2019-01-10 15:30:00,0.688,1.150,3.491,4.492,85.43,28.900
2019-01-10 16:00:00,0.644,1.410,3.401,3.957,74.43,28.900
2019-01-10 16:30:00,0.648,1.140,3.528,4.257,77.43,28.900
2019-01-10 17:00:00,0.630,1.100,3.558,4.813,73.43,28.900
2019-01-10 17:30:00,0.670,1.070,3.431,4.818,78.43,28.850
2019-01-10 18:00:00,0.680,1.210,3.278,4.504,70.43,28.850
2019-01-10 18:30:00,0.760,1.360,3.361,4.291,77.43,28.800
2019-01-10 19:00:00,0.802,1.320,3.528,3.813,77.43,28.750
2019-01-10 19:30:00,0.836,1.300,3.544,3.745,85.43,28.700
2019-01-10 20:00:00,0.892,1.580,3.519,4.282,81.43,28.700
2019-01-10 20:30:00,0.891,1.630,3.527,3.739,78.43,28.750
2019-01-10 21:00:00,0.914,1.560,3.692,4.215,80.43,28.750
2019-01-10 21:30:00,0.909,1.520,3.531,4.285,87.43,28.700
2019-01-10 22:00:00,0.994,1.550,3.804,4.406,87.43,28.600
2019-01-10 22:30:00,0.939,1.590,3.621,4.591,77.43,28.600
2019-01-10 23:00:00,1.022,1.820,3.779,4.551,87.43,28.550
2019-01-10 23:30:00,1.089,1.900,3.927,4.716,82.43,28.500
2019-01-11 00:00:00,1.068,1.860,3.770,5.229,87.43,28.550
2019-01-11 00:30:00,1.017,1.650,3.808,5.191,85.43,28.550
2019-01-11 01:00:00,1.044,2.070,3.898,5.212,88.43,28.550
2019-01-11 01:30:00,0.963,1.900,3.778,4.914,85.43,28.550
2019-01-11 02:00:00,0.983,1.500,3.831,5.071,91.43,28.500
2019-01-11 02:30:00,0.953,1.700,3.895,4.940,73.43,28.500
2019-01-11 03:00:00,0.900,1.380,3.899,4.906,84.43,28.450
2019-01-11 03:30:00,0.843,1.770,3.668,4.926,74.43,28.450
2019-01-11 04:00:00,0.792,1.300,3.789,4.811,81.43,28.500
2019-01-11 04:30:00,0.830,1.390,3.659,4.796,74.43,28.450
2019-01-11 05:00:00,0.790,1.400,3.698,4.705,67.43,28.500
2019-01-11 05:30:00,0.846,1.630,3.708,4.704,66.43,28.450
2019-01-11 06:00:00,0.867,1.620,3.695,4.695,67.43,28.450
2019-01-11 06:30:00,0.855,1.900,3.703,4.702,71.43,28.400
2019-01-11 07:00:00,0.945,1.500,3.573,4.744,73.43,28.450
2019-01-11 07:30:00,1.023,1.880,3.770,4.695,77.43,28.400
2019-01-11 08:00:00,0.980,1.730,3.761,4.910,67.43,28.400
2019-01-11 08:30:00,1.083,1.950,3.940,5.056,60.43,28.350
2019-01-11 09:00:00,1.021,1.620,3.942,5.084,71.43,28.400
2019-01-11 09:30:00,1.011,1.680,4.011,5.078,73.43,28.400
2019-01-11 10:00:00,1.017,1.640,4.024,5.303,67.43,28.450
2019-01-11 10:30:00,0.965,1.770,3.838,4.726,68.43,28.450
2019-01-11 11:00:00,0.937,1.430,3.990,4.829,64.43,28.550
2019-01-11 11:30:00,0.903,1.510,3.920,5.045,59.43,28.550
2019-01-11 12:00:00,0.875,1.490,3.801,4.413,73.43,28.550
2019-01-11 12:30:00,0.804,1.390,3.773,4.055,61.43,28.650
2019-01-11 13:00:00,0.789,1.240,3.791,4.716,63.43,28.650
2019-01-11 13:30:00,0.760,1.320,3.859,4.604,66.43,28.700
2019-01-11 14:00:00,0.751,1.260,3.773,4.942,54.43,28.700
2019-01-11 14:30:00,0.727,1.360,3.663,4.311,63.43,28.700
2019-01-11 15:00:00,0.714,1.150,3.597,4.598,53.43,28.700
2019-01-11 15:30:00,0.764,1.370,3.553,3.679,68.43,28.700
2019-01-11 16:00:00,0.729,1.270,3.530,4.123,60.43,28.650
2019-01-11 16:30:00,0.753,1.260,3.469,4.697,74.43,28.600
2019-01-11 17:00:00,0.750,1.730,3.313,4.553,70.43,28.600
2019-01-11 17:30:00,0.789,1.630,3.378,4.307,60.43,28.600
2019-01-11 18:00:00,0.844,1.580,3.378,4.194,78.43,28.600
2019-01-11 18:30:00,0.974,1.750,3.543,4.223,81.43,28.550
2019-01-11 19:00:00,0.986,2.120,3.673,4.642,87.43,28.550
2019-01-11 19:30:00,0.979,1.500,3.627,4.106,98.43,28.550
2019-01-11 20:00:00,0.985,1.690,3.713,4.308,85.43,28.550
2019-01-11 20:30:00,1.017,1.780,3.828,4.648,95.43,28.500
2019-01-11 21:00:00,1.087,1.720,3.922,3.962,91.43,28.500
2019-01-11 21:30:00,1.033,1.940,3.799,4.319,88.43,28.500
2019-01-11 22:00:00,1.057,1.810,3.705,4.378,97.43,28.450
2019-01-11 22:30:00,1.055,1.700,3.786,4.480,95.43,28.450
2019-01-11 23:00:00,1.000,1.540,3.782,4.540,90.43,28.450
2019-01-11 23:30:00,1.064,1.880,3.811,5.337,97.43,28.450
2019-01-12 00:00:00,1.024,1.610,3.869,5.180,88.43,28.400
2019-01-12 00:30:00,1.043,1.730,3.891,5.165,85.43,28.350
2019-01-12 01:00:00,1.067,1.960,3.997,5.277,82.43,28.350
2019-01-12 01:30:00,1.040,1.830,3.796,5.426,84.43,28.350
2019-01-12 02:00:00,1.009,1.920,3.823,5.182,90.43,28.350
2019-01-12 02:30:00,1.010,1.780,3.906,5.040,74.43,28.350
2019-01-12 03:00:00,0.898,1.680,3.735,5.228,90.43,28.350
2019-01-12 03:30:00,0.902,1.450,3.782,5.498,74.43,28.300
2019-01-12 04:00:00,0.847,1.630,3.784,5.534,78.43,28.350
2019-01-12 04:30:00,0.793,1.320,3.668,5.361,80.43,28.350
2019-01-12 05:00:00,0.775,1.260,3.615,5.167,74.43,28.350
2019-01-12 05:30:00,0.796,1.320,3.672,5.795,78.43,28.350
2019-01-12 06:00:00,0.696,1.390,3.543,6.131,78.43,28.350
2019-01-12 06:30:00,0.735,1.140,3.719,5.298,84.43,28.350
2019-01-12 07:00:00,0.754,1.560,3.505,5.489,74.43,28.350
2019-01-12 07:30:00,0.782,1.370,3.502,5.633,74.43,28.350
2019-01-12 08:00:00,0.759,1.350,3.589,5.060,78.43,28.350
2019-01-12 08:30:00,0.699,1.110,3.496,3.878,70.43,28.350
2019-01-12 09:00:00,0.702,1.340,3.443,5.964,78.43,28.350
2019-01-12 09:30:00,0.664,1.440,3.483,5.068,78.43,28.400
2019-01-12 10:00:00,0.669,1.170,3.585,5.505,74.43,28.350
2019-01-12 10:30:00,0.706,1.320,3.515,4.693,78.43,28.350
2019-01-12 11:00:00,0.658,1.060,3.392,4.498,77.43,28.400
2019-01-12 11:30:00,0.692,1.120,3.413,5.960,104.43,28.450
2019-01-12 12:00:00,0.694,1.210,3.466,3.664,104.43,28.500
2019-01-12 12:30:00,0.695,1.190,3.540,5.794,78.43,28.600
2019-01-12 13:00:00,0.681,1.050,3.471,6.321,67.43,28.550
2019-01-12 13:30:00,0.690,1.270,3.460,3.177,78.43,28.600
2019-01-12 14:00:00,0.716,1.150,3.474,3.486,104.43,28.600
2019-01-12 14:30:00,0.746,1.530,3.414,3.209,71.43,28.600
2019-01-12 15:00:00,0.751,1.250,3.431,3.261,94.43,28.650
2019-01-12 15:30:00,0.699,1.100,3.417,3.248,99.43,28.650
2019-01-12 16:00:00,0.750,1.230,3.534,3.730,77.43,28.650
2019-01-12 16:30:00,0.723,1.460,3.418,4.211,104.43,28.650
2019-01-12 17:00:00,0.803,1.450,3.460,4.717,94.43,28.650
2019-01-12 17:30:00,0.754,1.440,3.523,3.739,81.43,28.600
2019-01-12 18:00:00,0.776,1.270,3.528,3.958,80.43,28.600
2019-01-12 18:30:00,0.777,1.490,3.600,4.083,90.43,28.550
2019-01-12 19:00:00,0.747,1.270,3.504,3.802,84.43,28.500
2019-01-12 19:30:00,0.766,1.270,3.539,4.914,91.43,28.450
2019-01-12 20:00:00,0.747,1.430,3.489,3.667,81.43,28.400
2019-01-12 20:30:00,0.821,1.440,3.608,4.700,88.43,28.400
2019-01-12 21:00:00,0.831,1.480,3.571,4.664,85.43,28.350
2019-01-12 21:30:00,0.882,1.490,3.670,4.715,94.43,28.300
2019-01-12 22:00:00,0.902,1.470,3.650,5.188,92.43,28.300
2019-01-12 22:30:00,0.957,1.620,3.703,5.140,88.43,28.300
2019-01-12 23:00:00,1.005,2.080,3.728,5.060,95.43,28.250
2019-01-12 23:30:00,1.002,1.860,3.846,5.064,95.43,28.250
2019-01-13 00:00:00,0.928,1.670,3.876,4.490,97.43,28.300
2019-01-13 00:30:00,0.867,1.370,3.901,5.050,91.43,28.250
2019-01-13 01:00:00,0.905,1.560,3.701,5.738,92.43,28.200
2019-01-13 01:30:00,0.814,1.470,3.707,5.961,97.43,28.200
2019-01-13 02:00:00,0.746,1.340,3.758,6.368,87.43,28.150
2019-01-13 02:30:00,0.771,1.150,3.756,5.798,85.43,28.150
2019-01-13 03:00:00,0.761,1.300,3.677,5.204,92.43,28.150
2019-01-13 03:30:00,0.721,1.590,3.553,5.181,87.43,28.100
2019-01-13 04:00:00,0.677,1.070,3.490,5.504,91.43,28.100
2019-01-13 04:30:00,0.686,1.140,3.545,5.212,91.43,28.100
2019-01-13 05:00:00,0.690,1.240,3.393,5.010,87.43,28.050
2019-01-13 05:30:00,0.694,1.340,3.414,5.040,95.43,28.000
2019-01-13 06:00:00,0.684,1.090,3.341,2.965,87.43,27.900
2019-01-13 06:30:00,0.651,1.190,3.352,5.193,144.43,27.900
2019-01-13 07:00:00,0.614,1.170,3.184,2.801,91.43,27.900
2019-01-13 07:30:00,0.610,1.120,3.215,2.819,91.43,27.950
2019-01-13 08:00:00,0.573,1.100,3.199,4.961,136.43,27.850
2019-01-13 08:30:00,0.585,1.210,3.207,6.156,87.43,27.900
2019-01-13 09:00:00,0.555,1.070,3.229,6.344,68.43,27.900
2019-01-13 09:30:00,0.536,0.870,3.387,5.989,97.43,27.950
2019-01-13 10:00:00,0.553,0.920,3.264,5.584,88.43,27.950
2019-01-13 10:30:00,0.572,1.110,3.263,5.377,82.43,28.000
2019-01-13 11:00:00,0.540,0.860,3.233,4.755,84.43,28.100
2019-01-13 11:30:00,0.569,1.110,3.363,5.043,88.43,28.150
2019-01-13 12:00:00,0.562,1.000,3.349,2.920,88.43,28.200
2019-01-13 12:30:00,0.619,0.990,3.340,5.816,90.43,28.300
2019-01-13 13:00:00,0.610,1.050,3.390,5.202,82.43,28.350
2019-01-13 13:30:00,0.584,1.110,3.339,5.046,92.43,28.400
2019-01-13 14:00:00,0.614,1.110,3.433,4.496,99.43,28.400
2019-01-13 14:30:00,0.613,1.140,3.334,5.419,91.43,28.300
2019-01-13 15:00:00,0.624,1.050,3.388,5.310,99.43,28.350
2019-01-13 15:30:00,0.692,1.320,3.394,3.142,101.43,28.250
2019-01-13 16:00:00,0.718,1.210,3.322,3.672,104.43,28.250
2019-01-13 16:30:00,0.764,1.250,3.354,3.747,101.43,28.200
2019-01-13 17:00:00,0.852,1.480,3.439,3.820,99.43,28.200
2019-01-13 17:30:00,0.968,1.850,3.522,4.112,109.43,28.100
2019-01-13 18:00:00,0.969,1.560,3.586,4.501,112.43,28.100
2019-01-13 18:30:00,0.866,1.490,3.666,4.626,106.43,28.150
2019-01-13 19:00:00,0.844,1.600,3.689,4.215,109.43,28.050
2019-01-13 19:30:00,0.836,1.410,3.571,3.979,102.43,28.100
2019-01-13 20:00:00,0.815,1.550,3.493,4.518,108.43,28.050
2019-01-13 20:30:00,0.899,1.440,3.641,4.217,92.43,28.100
2019-01-13 21:00:00,0.949,1.570,3.707,4.565,99.43,28.100
2019-01-13 21:30:00,0.998,1.740,3.789,4.293,98.43,28.100
2019-01-13 22:00:00,1.087,2.030,4.070,5.647,94.43,28.100
2019-01-13 22:30:00,1.079,1.760,3.910,5.972,95.43,28.100
2019-01-13 23:00:00,1.046,1.820,3.764,4.573,101.43,28.100
2019-01-13 23:30:00,1.054,1.770,3.857,4.398,102.43,28.100
2019-01-14 00:00:00,1.041,1.760,3.871,4.849,101.43,28.100
2019-01-14 00:30:00,1.086,1.810,4.031,4.937,97.43,28.100
2019-01-14 01:00:00,1.060,1.590,3.818,5.969,105.43,28.100
2019-01-14 01:30:00,1.009,2.040,3.956,5.915,106.43,28.100
2019-01-14 02:00:00,1.005,1.810,3.968,6.329,101.43,28.050
2019-01-14 02:30:00,0.923,1.480,3.841,5.184,98.43,28.050
2019-01-14 03:00:00,0.956,1.650,3.759,5.081,95.43,28.050
2019-01-14 03:30:00,0.865,1.420,3.703,5.477,92.43,28.000
2019-01-14 04:00:00,0.887,1.570,3.790,5.933,95.43,28.000
2019-01-14 04:30:00,0.847,1.420,3.657,6.737,94.43,27.950
2019-01-14 05:00:00,0.863,1.500,3.741,5.304,91.43,27.950
2019-01-14 05:30:00,0.828,1.800,3.629,5.757,95.43,27.950
2019-01-14 06:00:00,0.911,1.430,3.728,6.580,87.43,27.950
2019-01-14 06:30:00,0.882,1.520,3.880,6.566,90.43,27.900
2019-01-14 07:00:00,0.910,1.760,3.842,6.164,88.43,27.900
2019-01-14 07:30:00,0.895,1.500,3.752,6.172,92.43,27.950
2019-01-14 08:00:00,0.925,1.570,3.889,5.702,92.43,27.950
2019-01-14 08:30:00,0.940,1.590,3.853,6.534,92.43,28.000
2019-01-14 09:00:00,0.973,1.690,4.032,6.740,95.43,28.000
2019-01-14 09:30:00,0.960,1.710,3.935,6.721,98.43,28.000
2019-01-14 10:00:00,1.000,1.810,3.878,5.094,94.43,28.050
2019-01-14 10:30:00,0.986,1.640,3.810,5.203,95.43,28.050
2019-01-14 11:00:00,0.939,1.470,3.815,5.074,88.43,28.100
2019-01-14 11:30:00,0.996,1.720,3.817,5.630,92.43,28.100
2019-01-14 12:00:00,1.016,2.030,3.790,5.355,90.43,28.050
2019-01-14 12:30:00,0.990,1.550,3.865,6.330,84.43,28.100
2019-01-14 13:00:00,0.957,1.510,3.784,5.638,91.43,28.150
2019-01-14 13:30:00,0.987,1.690,3.774,5.049,91.43,28.200
2019-01-14 14:00:00,1.053,1.790,3.849,5.432,90.43,28.150
2019-01-14 14:30:00,1.048,2.030,3.969,4.098,84.43,28.100
2019-01-14 15:00:00,1.105,1.950,4.072,5.794,91.43,28.200
2019-01-14 15:30:00,1.101,1.770,4.030,4.959,87.43,28.250
2019-01-14 16:00:00,0.973,1.780,3.940,6.551,99.43,28.300
2019-01-14 16:30:00,0.946,1.490,3.959,5.181,87.43,28.300
2019-01-14 17:00:00,0.948,2.150,3.892,5.360,81.43,28.200
2019-01-14 17:30:00,0.946,2.220,3.726,5.565,92.43,28.250
2019-01-14 18:00:00,1.013,1.730,3.846,5.619,82.43,28.200
2019-01-14 18:30:00,1.070,1.950,3.954,5.642,85.43,28.200
2019-01-14 19:00:00,1.032,2.060,3.802,5.964,102.43,28.150
2019-01-14 19:30:00,1.076,1.680,3.914,5.182,104.43,28.150
2019-01-14 20:00:00,1.083,1.690,3.862,4.923,91.43,28.100
2019-01-14 20:30:00,1.039,2.090,3.932,4.058,94.43,28.100
2019-01-14 21:00:00,1.074,2.400,4.013,5.347,97.43,28.100
2019-01-14 21:30:00,1.017,1.710,4.040,4.826,91.43,28.100
2019-01-14 22:00:00,0.938,1.690,3.887,6.498,92.43,28.150
2019-01-14 22:30:00,0.927,1.600,3.845,5.622,88.43,28.150
2019-01-14 23:00:00,0.970,1.650,3.861,6.192,88.43,28.100
2019-01-14 23:30:00,0.988,1.660,3.866,5.637,90.43,28.150
2019-01-15 00:00:00,0.969,1.960,3.836,6.126,90.43,28.100
2019-01-15 00:30:00,0.988,1.680,4.121,5.978,88.43,28.100
2019-01-15 01:00:00,0.958,1.950,4.136,5.663,85.43,28.100
2019-01-15 01:30:00,0.929,1.760,3.939,5.063,90.43,28.100
2019-01-15 02:00:00,0.972,1.590,4.016,5.855,88.43,28.050
2019-01-15 02:30:00,0.980,1.630,3.999,4.971,95.43,28.050
2019-01-15 03:00:00,1.022,1.840,4.210,6.276,97.43,28.050
2019-01-15 03:30:00,1.029,1.760,4.077,6.175,87.43,28.050
2019-01-15 04:00:00,0.990,1.710,4.035,5.293,95.43,28.050
2019-01-15 04:30:00,0.891,1.450,4.000,5.180,87.43,28.050
2019-01-15 05:00:00,0.860,1.510,3.840,6.945,88.43,28.000
2019-01-15 05:30:00,0.858,1.670,3.877,6.421,94.43,28.000
2019-01-15 06:00:00,0.863,1.430,3.795,5.560,88.43,28.000
2019-01-15 06:30:00,0.851,1.680,3.868,5.070,91.43,27.900
2019-01-15 07:00:00,0.736,1.250,3.776,5.493,87.43,27.950
2019-01-15 07:30:00,0.739,1.320,3.699,4.853,88.43,27.950
2019-01-15 08:00:00,0.753,1.230,3.704,5.981,82.43,28.000
2019-01-15 08:30:00,0.738,1.200,3.598,5.098,75.43,27.950
2019-01-15 09:00:00,0.743,1.280,3.564,5.174,84.43,28.000
2019-01-15 09:30:00,0.741,1.280,3.371,4.706,82.43,28.050
2019-01-15 10:00:00,0.746,1.350,3.322,4.385,85.43,28.100
2019-01-15 10:30:00,0.788,1.250,3.392,3.599,111.43,28.150
2019-01-15 11:00:00,0.830,1.600,3.558,3.890,94.43,28.200
2019-01-15 11:30:00,0.831,1.370,3.490,4.806,102.43,28.200
2019-01-15 12:00:00,0.829,1.380,3.469,3.884,94.43,28.250
2019-01-15 12:30:00,0.817,1.270,3.541,5.060,105.43,28.250
2019-01-15 13:00:00,0.939,1.490,3.581,3.679,87.43,28.250
2019-01-15 13:30:00,0.929,1.930,3.695,4.365,113.43,28.300
2019-01-15 14:00:00,0.946,1.860,3.628,4.386,94.43,28.300
2019-01-15 14:30:00,0.987,1.640,3.770,4.787,92.43,28.250
2019-01-15 15:00:00,0.993,1.760,3.721,4.398,92.43,28.300
2019-01-15 15:30:00,1.059,1.710,3.792,4.407,92.43,28.250
2019-01-15 16:00:00,1.096,1.780,3.952,4.600,97.43,28.250
2019-01-15 16:30:00,1.080,1.570,3.970,5.066,90.43,28.200
2019-01-15 17:00:00,1.162,2.540,4.023,5.464,90.43,28.200
2019-01-15 17:30:00,1.204,2.350,4.039,4.632,87.43,28.150
2019-01-15 18:00:00,1.294,2.400,4.122,5.634,97.43,28.100
2019-01-15 18:30:00,1.265,2.340,4.216,5.759,91.43,28.100
2019-01-15 19:00:00,1.215,2.130,4.155,5.411,92.43,28.100
2019-01-15 19:30:00,1.223,2.230,4.150,4.413,91.43,28.100
2019-01-15 20:00:00,1.082,2.040,4.057,5.582,88.43,28.100
2019-01-15 20:30:00,1.111,1.880,4.112,5.518,97.43,28.100
2019-01-15 21:00:00,1.145,1.930,4.047,4.800,95.43,28.100
2019-01-15 21:30:00,1.078,2.000,3.987,6.534,95.43,28.100
2019-01-15 22:00:00,1.141,2.120,3.968,5.466,87.43,28.100
2019-01-15 22:30:00,1.174,2.060,4.175,6.338,88.43,28.100
2019-01-15 23:00:00,1.192,2.300,4.100,4.947,94.43,28.050
2019-01-15 23:30:00,1.160,2.200,3.990,6.147,87.43,28.050
2019-01-16 00:00:00,1.106,2.120,4.022,4.615,91.43,28.100
2019-01-16 00:30:00,1.045,1.800,3.869,4.526,102.43,28.050
2019-01-16 01:00:00,0.993,1.960,3.792,4.855,91.43,28.050
2019-01-16 01:30:00,0.937,1.500,3.855,5.664,88.43,28.050
2019-01-16 02:00:00,0.891,1.680,3.758,6.166,88.43,28.050
2019-01-16 02:30:00,0.842,1.690,3.741,5.214,88.43,28.050
2019-01-16 03:00:00,0.811,1.400,3.815,6.133,85.43,28.000
2019-01-16 03:30:00,0.783,1.230,3.704,6.332,85.43,28.000
2019-01-16 04:00:00,0.809,1.400,3.637,5.215,77.43,28.000
2019-01-16 04:30:00,0.798,1.380,3.693,5.327,92.43,28.000
2019-01-16 05:00:00,0.808,1.440,3.682,5.202,85.43,27.950
2019-01-16 05:30:00,0.797,1.230,3.618,3.531,87.43,27.950
2019-01-16 06:00:00,0.746,1.310,3.572,3.257,75.43,27.950
2019-01-16 06:30:00,0.772,1.440,3.540,3.398,136.43,27.950
2019-01-16 07:00:00,0.768,1.310,3.460,4.914,149.43,27.950
2019-01-16 07:30:00,0.718,1.200,3.553,5.316,87.43,27.950
2019-01-16 08:00:00,0.713,1.180,3.530,5.944,75.43,27.900
2019-01-16 08:30:00,0.727,1.290,3.599,5.048,90.43,27.950
2019-01-16 09:00:00,0.670,1.050,3.576,5.054,77.43,27.950
2019-01-16 09:30:00,0.633,1.020,3.568,5.629,90.43,28.050
2019-01-16 10:00:00,0.608,0.980,3.597,5.466,80.43,28.100
2019-01-16 10:30:00,0.599,1.060,3.640,5.518,77.43,28.150
2019-01-16 11:00:00,0.600,1.130,3.560,4.865,88.43,28.250
2019-01-16 11:30:00,0.629,1.190,3.517,5.220,91.43,28.250
2019-01-16 12:00:00,0.643,1.090,3.693,6.345,90.43,28.350
2019-01-16 12:30:00,0.655,1.070,3.654,5.072,87.43,28.350
2019-01-16 13:00:00,0.695,1.120,3.634,4.307,94.43,28.450
2019-01-16 13:30:00,0.670,1.220,3.445,6.152,87.43,28.450
2019-01-16 14:00:00,0.685,1.390,3.452,5.496,78.43,28.450
2019-01-16 14:30:00,0.653,1.310,3.473,4.202,78.43,28.450
2019-01-16 15:00:00,0.702,1.300,3.392,3.309,98.43,28.450
2019-01-16 15:30:00,0.660,1.190,3.302,4.602,84.43,28.400
2019-01-16 16:00:00,0.688,1.120,3.434,3.796,95.43,28.350
2019-01-16 16:30:00,0.679,1.460,3.318,4.132,87.43,28.300
